credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;Precio de compra;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;Valoracion_pd
215804;20221031,0000000;20240630;20240930;4; 21;11501088,22;11501088,22;273;0,000000000000000000000000;0,000000000000000000000000;5122427,60252211988;11501088;70;15615776;0,53344565027829315973;21560000,0000;Vehicular;;1,00000000000000
215822;20221031,0000000;20240630;20240930;4; 21;79333850,07;79333850,07;273;0,000000000000000000000000;0,000000000000000000000000;35334213,86344920099;79333850;70;106026769;0,68170870092373780924;116375000,0000;Vehicular;;1,00000000000000
215833;20221031,0000000;20230930;20240930;13; 12;38192043,06;34032365,94;91;0,108914757806099007919620;0,093355506690942002823164;20103093,89447560161;34032365;70;37616780;1,08039256952380902099;31500000,0000;Vehicular;;1,18422113478916
215842;20221031,0000000;20230731;20240930;15; 10;22820102,00;22820102,00;426;0,000000000000000000000000;0,000000000000000000000000;35738585,92041359842;22820102;70;34195585;0,40461173758865248695;56400000,0000;Vehicular;;1,00000000000000
215849;20221031,0000000;20230531;20240930;17;  8;137000000,00;137000000,00;607;0,000000000000000000000000;0,000000000000000000000000;72753406,74769780040;137000000;70;245938278;0,76142837293316656400;179925000,0000;Vehicular;;1,00000000000000
215862;20221031,0000000;20240229;20240930;8; 17;46238237,95;46238237,95;395;0,000000000000000000000000;0,000000000000000000000000;20593880,01961779967;46238237;70;66718676;1,08349708142940803768;42675000,0000;Vehicular;;1,81262281107206
215896;20221102,0000000;20231231;20240930;10; 15;51854342,37;51854342,37;486;0,000000000000000000000000;0,000000000000000000000000;22610375,26647869870;51854342;70;87279100;1,40526673089430897967;36900000,0000;Vehicular;;2,05395004817073
215919;20221031,0000000;20240331;20240930;7; 18;41216442,54;41216442,54;365;0,000000000000000000000000;0,000000000000000000000000;18357241,00000000000;41216442;70;56910614;1,06916841867704293101;38550000,0000;Vehicular;;1,80187631400778
215933;20221031,0000000;20240430;20240930;6; 19;116717508,42;116717508,42;334;0,000000000000000000000000;0,000000000000000000000000;51984384,84052959830;116717508;70;155169448;1,33467705454545404464;87450000,0000;Vehicular;;2,00100779090909
215941;20220928,0000000;20230930;20240930;13; 12;809907,80;295328,40;426;0,635355530592494610608867;0,544590454793566824953643;360721,52237039502;295328;70;483491;0,00620112125984252031;47625000,0000;Vehicular;;1,54459045479357
215942;20221021,0000000;20230930;20240930;13; 12;34172899,19;34172899,19;498;0,000000000000000000000000;0,000000000000000000000000;17987542,58796169981;34172899;70;53221722;1,04027090380517495127;32850000,0000;Vehicular;Refinanciacion;1,78020317785388
215976;20220728,0000000;20231231;20240930;10; 15;55074788,04;10989181,82;186;0,800468014293242102752401;0,873237833774445970647093;24529558,79080779850;10989181;70;19175607;0,13680898624338619363;80325000,0000;Vehicular;Reestructuracion;1,87323783377445
215985;20221031,0000000;20230731;20240930;15; 10;83990000,00;26146565,00;29;0,688694308846291236569925;0,516520731634718455183020;37407999,51585739851;26146565;70;26177379;0,32687292161520187239;79990000,0000;Vehicular;;1,51652073163472
215989;20220818,0000000;20230531;20240930;17;  8;48956242,00;3622119,00;74;0,926013132298839414247027;0,617342088199226202149816;21346698,47428679839;3622119;70;5144733;0,03521064450277047730;102870000,0000;Vehicular;Reestructuracion;1,61734208819923
215990;20220818,0000000;20240229;20240930;8; 17;40084123,08;40084123,08;409;0,000000000000000000000000;0,000000000000000000000000;17478132,59430659935;40084123;70;55251781;1,15433039827213801409;34725000,0000;Vehicular;Reestructuracion;1,86574779870410
215995;20220810,0000000;20230531;20240930;17;  8;34190895,00;25351969,64;20;0,258516934406075038488382;0,172344622937383368244113;17997015,01805850118;25351969;70;26378999;1,02432200565656605917;24750000,0000;Vehicular;Reestructuracion;1,24298335208373
215998;20221025,0000000;20230630;20240930;16;  9;20341573,73;7217551,22;5;0,645182259947003733380200;0,455422771727296782362515;10802326,52815319970;7217551;70;5904008;0,27032027041198497530;26700000,0000;Vehicular;Refinanciacion;1,45542277172730
215999;20221021,0000000;20240229;20240930;8; 17;26032819,60;26032819,60;453;0,000000000000000000000000;0,000000000000000000000000;11351254,25756140053;26032819;70;41437097;0,89001092649572655091;29250000,0000;Vehicular;Reestructuracion;1,00000000000000
216000;20220828,0000000;20231231;20240930;10; 15;26538524,51;22929209,96;2;0,136002834243477699338598;0,148366728265612035642107;25729540,50676450133;22929209;70;23471936;0,79615312361111112427;28800000,0000;Vehicular;Reestructuracion;1,14836672826561
216001;20221018,0000000;20230630;20240930;16;  9;47519990,77;40332779,83;12;0,151246050841773005402047;0,106761918241251529959612;46071420,83659379929;40332779;70;41625261;0,44333915724100031452;90975000,0000;Vehicular;Reestructuracion;1,10676191824125
216012;20221104,0000000;20240531;20240930;5; 19;69526989,22;66573676,61;0;0,042477211269065784371435;0,084954422538131568742870;67807829,00994800031;66573676;70;67851692;0,87596942907894737029;76000000,0000;Vehicular;;1,08495442253813
216014;20221104,0000000;20230930;20240930;13; 11;195000000,00;187025162,14;179;0,040896604410256484629649;0,035054232351648416388112;102641885,46457800269;187025162;70;221049299;0,49840149804130567945;375250000,0000;Vehicular;;1,03505423235165
216034;20221108,0000000;20231130;20240930;11; 13;129990000,00;129990000,00;480;0,000000000000000000000000;0,000000000000000000000000;57895771,60455170274;129990000;70;201696679;0,89156378600823049663;145800000,0000;Vehicular;;1,00000000000000
216073;20221109,0000000;20230930;20240930;13; 11;55791000,00;55791000,00;144;0,000000000000000000000000;0,000000000000000000000000;29366632,98438080028;55791000;70;63679126;1,41691428571428601479;39375000,0000;Vehicular;;2,06268571428571
216130;20221110,0000000;20231231;20240930;10; 14;88840484,20;88840484,20;417;0,000000000000000000000000;0,000000000000000000000000;46762845,04279819876;88840484;70;126679277;0,64587774772809891655;137550000,0000;Vehicular;;1,00000000000000
216185;20221115,0000000;20240731;20240930;3; 21;38311722,76;38311722,76;15;0,000000000000000000000000;0,000000000000000000000000;17063518,01437859982;38311722;70;39484627;1,06421452111111092265;36000000,0000;Vehicular;;1,79816089083333
216202;20220802,0000000;20230531;20240930;17;  7;33169939,00;5009192,00;333;0,848983985168016097588861;0,565989323445344139074109;14463297,37163010053;5009192;70;6410064;0,09607196010740312597;52140000,0000;Vehicular;Reestructuracion;1,56598932344534
216205;20221020,0000000;20230430;20240930;18;  6;19903004,00;19903004,00;680;0,000000000000000000000000;0,000000000000000000000000;8864526,30070373975;19903004;70;38473746;0,85604318279569890926;23250000,0000;Vehicular;Reestructuracion;1,00000000000000
216215;20221115,0000000;20231231;20240930;10; 14;41467063,21;36629037,72;15;0,116671524711045526689901;0,127278026957504203364735;40203007,41499619931;36629037;70;38054831;1,01747326999999998520;36000000,0000;Vehicular;;1,24197555298626
216225;20221116,0000000;20240630;20240930;4; 20;53263314,35;53263314,35;258;0,000000000000000000000000;0,000000000000000000000000;23722752,99827310070;53263314;70;70192936;0,59518400668227355865;89490500,0000;Vehicular;;1,00000000000000
216256;20221117,0000000;20240831;20240930;2; 22;89719505,86;89719505,86;226;0,000000000000000000000000;0,000000000000000000000000;39120960,72442139685;89719505;70;113414768;0,63563234757350339788;141150000,0000;Vehicular;;1,00000000000000
216307;20221118,0000000;20231130;20240930;11; 13;67999008,61;61189578,61;225;0,100140136440145077756370;0,100140136440145077756370;30285829,96002829820;61189578;70;72562562;0,73193275849282291023;83600000,0000;Vehicular;;1,10014013644015
216352;20221124,0000000;20240229;20240930;8; 16;68472326,64;68472326,64;403;0,000000000000000000000000;0,000000000000000000000000;29856419,75168269873;68472326;70;98439015;0,81152387128888892054;84375000,0000;Vehicular;;1,00000000000000
216355;20221124,0000000;20230731;20240930;15;  9;27613008,37;17761896,76;6;0,356756188170452459562654;0,267567141127839358549778;12298456,83885419928;17761896;70;18229923;0,15788352675555558657;112500000,0000;Vehicular;;1,26756714112784
216370;20221125,0000000;20230531;20240930;17;  7;30240000,00;13263018,78;189;0,561408109126984133929739;0,374272072751322737449442;13468483,21656779945;13263018;70;19311618;0,69512677044025150686;19080000,0000;Vehicular;;1,37427207275132
216375;20221125,0000000;20240831;20240930;2; 22;33376903,00;32864971,43;25;0,015337899085484362968201;0,061351596341937444933912;39206223,74289990216;32864971;70;33485883;0,62510644660009506701;52575000,0000;Vehicular;;1,06135159634194
216424;20221125,0000000;20230531;20240930;17;  7;54675000,00;23132223,00;280;0,576914074074074023634751;0,384609382716049386097268;24351498,67281220108;23132223;70;37639536;0,97194214285714286561;23800000,0000;Vehicular;;1,38460938271605
216452;20221125,0000000;20230930;20240930;13; 11;56489774,78;56489774,78;514;0,000000000000000000000000;0,000000000000000000000000;29734446,11737719923;56489774;70;93928271;1,18988467151132204513;47475000,0000;Vehicular;;1,89241350363349
216458;20221125,0000000;20230731;20240930;15;  9;105990000,00;105990000,00;555;0,000000000000000000000000;0,000000000000000000000000;55789812,51482360065;105990000;70;168113488;0,55545802096789831381;190815500,0000;Vehicular;;1,00000000000000
