credito;Fecha_desembolso;fecha_inicio_p70;fecha_vigencia;Duracion_p70;Duracion_p10;Saldo_capital_inicial;Saldo_capital_final;dias_mora_actual;prop_recuperado;tasa_recuperacion_anual;saldo_capital;tipo_producto;valor_pago_ttl_canc;LTV;valor_garantia_final;libre_inversion_o_vehicular;marca_refi_restru;garantia_anterior;LTV_ant;Valoracion_pd
132114;20161223,00;20180731;20230731;61; 20;34392000,00;34392000,00;999;0,000000000000000000000000;0,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00000000000000
132614;20161228,00;20180731;20230731;61; 20;26783212,11;0,00;0;1,000000000000000000000000;0,1935483870967741881763402;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19354838709677
133452;20170119,00;20181031;20230731;58; 22;12538897,42;0,00;0;1,000000000000000000000000;0,2033898305084745894433240;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20338983050847
134514;20170216,00;20210531;20230731;27; 52;13323492,79;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
135016;20170228,00;20180731;20230731;61; 18;28041194,48;10340303,30;999;0,631245976080830661913978;0,1221766405317736697844211;10340303;71;32286619;NA;NA;NA;NA;NA;NA;1,12217664053177
135808;20170323,00;20230430;20230731;4; 74;15217128,79;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
136730;20170218,00;20190731;20230731;49; 28;40345837,97;20713256,00;999;0,486607366653239947762444;0,1167857679967775896834326;20713256;71;51451901;NA;NA;NA;NA;NA;NA;1,11678576799678
137318;20170425,00;20181231;20230731;56; 21;27517775,52;27517775,52;999;0,000000000000000000000000;0,0000000000000000000000000;27517775;71;98092865;NA;NA;NA;NA;NA;NA;1,00000000000000
139471;20170620,00;20220228;20230731;17; 57;6962598,55;0,00;0;1,000000000000000000000000;0,6666666666666666296592325;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,66666666666667
139718;20170628,00;20190331;20230731;53; 22;54390046,44;54390046,44;999;0,000000000000000000000000;0,0000000000000000000000000;54390046;71;177788760;NA;NA;NA;NA;NA;NA;1,00000000000000
141168;20170824,00;20180731;20230731;61; 12;15170000,00;0,00;0;1,000000000000000000000000;0,1935483870967741881763402;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19354838709677
141382;20161227,00;20191231;20230731;44; 29;13515323,91;0,00;0;1,000000000000000000000000;0,2666666666666666629659233;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,26666666666667
141646;20170831,00;20220228;20230731;18; 55;52070675,52;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
141677;20170901,00;20220228;20230731;18; 54;24706964,32;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
141737;20170905,00;20181130;20230731;57; 15;33430710,51;0,00;0;1,000000000000000000000000;0,2068965517241379281632163;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20689655172414
141891;20170908,00;20230731;20230731;1; 71;15260227,70;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
142523;20170929,00;20190630;20230731;50; 22;21814306,15;0,00;0;1,000000000000000000000000;0,2352941176470588202640499;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,23529411764706
142550;20170929,00;20180930;20230731;59; 13;14962569,99;0,00;0;1,000000000000000000000000;0,2000000000000000111022302;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20000000000000
144047;20171111,00;20181031;20230731;58; 12;29421782,91;29421782,91;999;0,000000000000000000000000;0,0000000000000000000000000;29421782;71;109418949;NA;NA;NA;NA;NA;NA;1,00000000000000
145520;20171215,00;20181031;20230731;58; 11;44191169,15;44191169,15;999;0,000000000000000000000000;0,0000000000000000000000000;44191169;71;160683920;NA;NA;NA;NA;NA;NA;1,00000000000000
147475;20180224,00;20191231;20230731;44; 23;37458777,50;37458777,50;999;0,000000000000000000000000;0,0000000000000000000000000;37458777;71;118613211;NA;NA;NA;NA;NA;NA;1,00000000000000
147776;20180208,00;20190531;20230731;51; 16;44450692,04;44450692,04;999;0,000000000000000000000000;0,0000000000000000000000000;44450692;71;136371668;NA;NA;NA;NA;NA;NA;1,00000000000000
147863;20180228,00;20230731;20230731;1; 66;12589133,54;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
148227;20180313,00;20190430;20230731;52; 14;12816961,16;12816961,16;999;0,000000000000000000000000;0,0000000000000000000000000;12816961;71;37907708;NA;NA;NA;NA;NA;NA;1,00000000000000
148794;20180323,00;20210531;20230731;27; 39;35517067,87;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
151624;20180614,00;20220228;20230731;18; 45;8151527,31;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
152408;20180629,00;20220228;20230731;18; 45;12627850,00;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
153505;20180731,00;20230531;20230731;3; 59;9706205,89;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
155485;20180926,00;20190930;20230731;47; 13;63530916,35;63530916,35;999;0,000000000000000000000000;0,0000000000000000000000000;63530916;71;196333429;NA;NA;NA;NA;NA;NA;1,00000000000000
156339;20181012,00;20211130;20230731;21; 38;38418838,69;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
157190;20181026,00;20210630;20230731;26; 33;28040551,87;0,00;0;1,000000000000000000000000;0,4444444444444444197728217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,44444444444444
158120;20181127,00;20211231;20230731;20; 38;13921105,70;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
158197;20181128,00;20190831;20230731;48; 10;56250000,00;56250000,00;999;0,000000000000000000000000;0,0000000000000000000000000;56250000;71;182206868;NA;NA;NA;NA;NA;NA;1,00000000000000
158753;20181203,00;20211231;20230731;20; 37;12518803,86;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
158961;20181207,00;20211130;20230731;21; 36;25339361,30;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
159268;20181212,00;20221231;20230731;8; 49;44741251,36;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
159450;20181214,00;20221231;20230731;8; 49;10766101,69;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
159503;20181215,00;20210531;20230731;27; 30;25164757,99;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
159678;20181219,00;20210531;20230731;27; 30;39706614,41;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
159750;20181219,00;20211231;20230731;20; 37;28581796,53;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
160437;20181221,00;20230630;20230731;2; 55;171219,82;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
160904;20190105,00;20230430;20230731;4; 52;3912146,75;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
161108;20190111,00;20211231;20230731;20; 36;48071570,70;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
162447;20190214,00;20211231;20230731;20; 35;16804865,48;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
163577;20190314,00;20230731;20230731;1; 53;4921186,84;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
164164;20190328,00;20210531;20230731;27; 27;69828386,56;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
164289;20190328,00;20230531;20230731;3; 51;3852548,08;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
164322;20190329,00;20210331;20230731;29; 25;40582606,05;0,00;0;1,000000000000000000000000;0,4000000000000000222044605;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,40000000000000
164366;20190329,00;20211231;20230731;20; 34;24017294,66;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
165136;20190417,00;20210430;20230731;28; 25;18374489,98;0,00;0;1,000000000000000000000000;0,4137931034482758563264326;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,41379310344828
165732;20190430,00;20210630;20230731;26; 27;11780882,66;0,00;0;1,000000000000000000000000;0,4444444444444444197728217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,44444444444444
166074;20190504,00;20221231;20230731;8; 44;8593936,48;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
166102;20190509,00;20220228;20230731;18; 34;1753398,18;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
166563;20190522,00;20211231;20230731;20; 32;51894355,26;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
166785;20190527,00;20210531;20230731;27; 25;25576082,14;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
166974;20190530,00;20210531;20230731;27; 25;21666751,86;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
167169;20190528,00;20210531;20230731;27; 25;19524525,11;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
167176;20190517,00;20210630;20230731;26; 26;11921793,34;0,00;0;1,000000000000000000000000;0,4444444444444444197728217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,44444444444444
167187;20190531,00;20230630;20230731;2; 50;877670,36;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
167466;20190610,00;20230731;20230731;1; 50;11174668,35;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
167669;20190615,00;20221231;20230731;8; 43;26819278,28;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
168033;20190620,00;20200731;20230731;37; 14;20452453,91;0,00;0;1,000000000000000000000000;0,3157894736842105087859522;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,31578947368421
168046;20190621,00;20210630;20230731;26; 25;26549296,99;0,00;0;1,000000000000000000000000;0,4444444444444444197728217;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,44444444444444
168587;20190703,00;20211231;20230731;20; 30;23653475,55;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
169013;20190716,00;20210430;20230731;28; 22;15516463,38;0,00;0;1,000000000000000000000000;0,4137931034482758563264326;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,41379310344828
169315;20190724,00;20211231;20230731;20; 30;17397650,23;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
169482;20190726,00;20201231;20230731;32; 18;17346774,51;0,00;0;1,000000000000000000000000;0,3636363636363636464565730;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,36363636363636
169646;20190726,00;20221231;20230731;8; 42;5630859,01;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
169802;20190722,00;20211031;20230731;22; 28;10929216,98;0,00;0;1,000000000000000000000000;0,5217391304347825942144823;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,52173913043478
170735;20190823,00;20211231;20230731;20; 29;44000714,66;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
171053;20190822,00;20211231;20230731;20; 29;35358464,43;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
172224;20190923,00;20211231;20230731;20; 28;16594639,74;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
172546;20190926,00;20230531;20230731;3; 45;5431453,22;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
173339;20191015,00;20220531;20230731;15; 32;35661815,08;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
173950;20191025,00;20201130;20230731;33; 14;28750261,48;0,00;0;1,000000000000000000000000;0,3529411764705882026404993;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,35294117647059
175291;20191127,00;20210331;20230731;29; 17;28445870,16;0,00;0;1,000000000000000000000000;0,4000000000000000222044605;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,40000000000000
177036;20191224,00;20220831;20230731;12; 33;39438847,00;0,00;0;1,000000000000000000000000;0,9230769230769231281641396;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,92307692307692
179328;20200217,00;20220228;20230731;18; 25;8393752,57;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
179690;20200225,00;20210531;20230731;27; 16;19568612,00;0,00;0;1,000000000000000000000000;0,4285714285714285476380780;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,42857142857143
179776;20200225,00;20211130;20230731;21; 22;23702422,56;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
180764;20200316,00;20211231;20230731;20; 21;14007398,49;0,00;0;1,000000000000000000000000;0,5714285714285713968507707;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57142857142857
181254;20200610,00;20220731;20230731;13; 26;21047859,77;0,00;0;1,000000000000000000000000;0,8571428571428570952761561;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85714285714286
183360;20200930,00;20230430;20230731;4; 32;5762208,51;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
183409;20200930,00;20230630;20230731;2; 34;39775092,90;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
183883;20201009,00;20230531;20230731;3; 32;1576631,78;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
184461;20201109,00;20230430;20230731;4; 30;22388649,19;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
184995;20201123,00;20220228;20230731;18; 16;14112386,69;0,00;0;1,000000000000000000000000;0,6315789473684210175719045;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63157894736842
186320;20201222,00;20230531;20230731;3; 30;3018644,19;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
187395;20210210,00;20230228;20230731;6; 25;14857698,79;0,00;0;1,000000000000000000000000;1,7142857142857141905523122;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,71428571428571
188927;20210323,00;20211130;20230731;21;  9;57560372,00;0,00;0;1,000000000000000000000000;0,5454545454545454141737082;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54545454545455
190023;20210423,00;20220531;20230731;15; 14;8245371,22;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
190295;20210427,00;20220531;20230731;15; 14;7866472,17;0,00;0;1,000000000000000000000000;0,7500000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,75000000000000
190349;20210428,00;20230430;20230731;4; 25;1009129,06;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
190830;20210510,00;20230630;20230731;2; 26;2180471,84;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
191077;20210519,00;20230531;20230731;3; 25;3359249,57;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
191279;20210525,00;20221130;20230731;9; 19;17228330,84;0,00;0;1,000000000000000000000000;1,2000000000000001776356839;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,20000000000000
192842;20210630,00;20221231;20230731;8; 19;60042,38;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
193188;20210712,00;20221231;20230731;8; 18;18908724,48;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
193311;20210714,00;20230531;20230731;3; 23;64501202,83;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
193513;20210721,00;20221231;20230731;8; 18;6344863,58;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
194159;20210730,00;20230531;20230731;3; 23;36217341,44;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
194671;20210810,00;20230630;20230731;2; 23;28004197,00;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
194770;20210811,00;20230331;20230731;5; 20;9036609,21;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
196292;20210906,00;20221231;20230731;8; 16;7077406,22;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
196998;20210923,00;20230630;20230731;2; 22;5705141,13;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
197853;20211008,00;20230731;20230731;1; 22;118637037,78;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
200231;20211124,00;20221031;20230731;10; 12;4461757,65;0,00;0;1,000000000000000000000000;1,0909090909090908283474164;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,09090909090909
200466;20211126,00;20230531;20230731;3; 19;4720196,94;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
202749;20211223,00;20230731;20230731;1; 20;5500533,12;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
203115;20220104,00;20230531;20230731;3; 17;7295994,58;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
205491;20220228,00;20230731;20230731;1; 18;48894557,02;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
206011;20220309,00;20230531;20230731;3; 15;7860988,84;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
206221;20220315,00;20230731;20230731;1; 17;32508520,29;0,00;0;1,000000000000000000000000;6,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,00000000000000
207165;20220330,00;20230331;20230731;5; 13;1929886,57;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
207888;20220419,00;20230331;20230731;5; 12;334671,45;0,00;0;1,000000000000000000000000;2,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,00000000000000
208625;20220428,00;20221231;20230731;8;  9;568875,02;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
209497;20220519,00;20230630;20230731;2; 14;50576,36;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
209710;20220523,00;20230630;20230731;2; 14;637267,33;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
209967;20220527,00;20230630;20230731;2; 14;0,47;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
210166;20220531,00;20230630;20230731;2; 14;142815,14;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
210167;20220531,00;20230430;20230731;4; 12;2121920,07;0,00;0;1,000000000000000000000000;2,4000000000000003552713679;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40000000000000
211039;20220615,00;20221231;20230731;8;  7;1966865,32;0,00;0;1,000000000000000000000000;1,3333333333333332593184650;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,33333333333333
211131;20220622,00;20230531;20230731;3; 12;67568648,11;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
211385;20220622,00;20230630;20230731;2; 13;95113,77;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
211825;20220615,00;20230630;20230731;2; 13;0,96;0,00;0;1,000000000000000000000000;4,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,00000000000000
216827;20221110,00;20230531;20230731;3;  7;248003654,00;0,00;0;1,000000000000000000000000;3,0000000000000000000000000;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,00000000000000
